ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
464444,Male,Yes,36,Yes,Artist,8.0,Average,2.0,Cat_6,C
460497,Male,Yes,35,Yes,Entertainment,6.0,Low,5.0,Cat_3,D
465581,Male,Yes,38,Yes,Artist,0.0,Low,4.0,Cat_3,A
462537,Male,No,78,Yes,Entertainment,,Low,1.0,Cat_6,C
460920,Male,Yes,79,Yes,Lawyer,1.0,High,2.0,Cat_6,C
463816,Male,Yes,53,Yes,Healthcare,3.0,High,4.0,Cat_7,B
459259,Male,Yes,74,Yes,Lawyer,,High,2.0,Cat_6,C
465224,Male,Yes,61,Yes,Executive,0.0,Low,3.0,Cat_6,D
463181,Male,Yes,48,Yes,Doctor,5.0,Average,3.0,Cat_5,B
464071,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,B
464202,Male,Yes,40,Yes,Artist,14.0,Low,1.0,Cat_6,A
463453,Male,No,27,Yes,Healthcare,,Low,4.0,Cat_6,B
466795,Male,,55,Yes,Entertainment,,Average,5.0,Cat_6,B
463658,Male,Yes,43,Yes,Artist,3.0,Average,3.0,Cat_6,C
462310,Male,Yes,63,Yes,Artist,5.0,Average,4.0,Cat_6,C
460321,Male,Yes,25,Yes,Artist,3.0,Average,2.0,Cat_6,B
464537,Male,Yes,41,Yes,Artist,8.0,Average,3.0,Cat_6,A
463335,Male,No,27,Yes,Doctor,,Low,1.0,Cat_4,A
467346,Male,Yes,37,Yes,Artist,1.0,Average,3.0,Cat_6,C
464058,Male,Yes,86,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
464097,Male,Yes,35,Yes,Doctor,5.0,High,2.0,Cat_6,D
463866,Male,Yes,40,Yes,Artist,1.0,Average,4.0,Cat_6,C
459719,Male,Yes,84,Yes,Lawyer,,Low,,Cat_4,D
459138,Male,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,C
465043,Male,Yes,48,Yes,Doctor,9.0,Average,5.0,Cat_6,C
464216,Male,Yes,51,Yes,Artist,,High,3.0,Cat_6,A
462308,Male,Yes,30,Yes,Healthcare,1.0,High,2.0,Cat_4,B
459310,Male,No,38,Yes,Entertainment,1.0,Low,2.0,Cat_2,D
467077,Male,,61,Yes,Artist,1.0,Average,5.0,Cat_6,C
463323,Male,Yes,31,Yes,Healthcare,2.0,Low,2.0,Cat_6,D
467637,Male,No,36,Yes,Engineer,,Low,2.0,Cat_3,D
467831,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_6,C
465199,Male,Yes,32,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
467327,Male,Yes,52,Yes,Artist,3.0,Average,4.0,Cat_6,C
462811,Male,Yes,37,Yes,Marketing,,High,2.0,Cat_6,B
465069,Male,Yes,73,Yes,Healthcare,1.0,Average,3.0,Cat_6,C
465801,Male,,37,Yes,Doctor,8.0,Low,6.0,Cat_6,C
461686,Male,Yes,59,Yes,Artist,1.0,Low,2.0,Cat_6,B
463875,Male,Yes,53,Yes,Entertainment,1.0,Low,3.0,Cat_2,A
459704,Male,Yes,41,Yes,Artist,1.0,Average,3.0,Cat_6,B
459459,Male,Yes,36,Yes,Artist,4.0,Low,1.0,Cat_6,A
466882,Male,No,36,Yes,Artist,0.0,Low,,Cat_6,A
466625,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_7,C
459959,Male,Yes,25,Yes,Artist,9.0,Low,4.0,Cat_6,D
462470,Male,Yes,80,Yes,Executive,3.0,Low,1.0,Cat_6,B
460805,Male,No,36,Yes,Healthcare,8.0,Low,4.0,Cat_2,A
467291,Male,Yes,53,Yes,Entertainment,1.0,Average,4.0,Cat_6,D
467847,Male,Yes,41,Yes,Artist,8.0,High,2.0,Cat_2,A
464372,Male,Yes,45,Yes,Artist,1.0,Average,6.0,Cat_5,C
465005,Male,Yes,50,Yes,Executive,4.0,High,3.0,Cat_6,C
466185,Male,Yes,57,Yes,Doctor,0.0,Average,4.0,Cat_6,C
462165,Male,Yes,70,Yes,Lawyer,3.0,High,2.0,Cat_6,D
467391,Male,Yes,84,Yes,Lawyer,,Low,1.0,Cat_6,C
460892,Male,Yes,43,Yes,Engineer,,Average,4.0,Cat_7,A
459852,Male,No,40,Yes,Artist,7.0,Low,1.0,Cat_6,A
460739,Male,Yes,41,Yes,Executive,,High,5.0,Cat_6,A
462148,Male,Yes,62,Yes,Artist,0.0,Average,,Cat_4,C
462265,Male,No,31,Yes,Doctor,3.0,Low,4.0,Cat_6,C
461517,Male,Yes,42,Yes,Artist,0.0,Average,3.0,Cat_6,B
466763,Male,Yes,55,Yes,Homemaker,0.0,Low,4.0,Cat_6,B
460822,Male,Yes,41,Yes,Artist,0.0,Low,2.0,Cat_6,A
460957,Male,Yes,48,Yes,Entertainment,1.0,Low,,Cat_4,B
466715,Male,Yes,72,Yes,Executive,1.0,High,4.0,Cat_6,C
460045,Male,Yes,56,Yes,Artist,0.0,Low,2.0,Cat_6,B
459764,Male,Yes,48,Yes,Artist,1.0,Average,2.0,,B
465636,Male,No,29,Yes,Healthcare,3.0,Low,3.0,Cat_4,D
467639,Male,Yes,50,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
462024,Male,No,33,Yes,Entertainment,1.0,Low,8.0,Cat_4,C
459314,Male,Yes,46,Yes,Artist,,Average,4.0,Cat_6,C
466086,Male,Yes,80,Yes,Lawyer,0.0,High,2.0,Cat_6,C
466887,Male,Yes,36,Yes,Entertainment,1.0,Low,3.0,Cat_3,A
463682,Male,Yes,41,Yes,Artist,12.0,Average,2.0,Cat_6,B
467033,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_2,D
464251,Male,Yes,65,Yes,Artist,0.0,Average,4.0,Cat_2,B
463843,Male,Yes,49,Yes,Executive,0.0,High,4.0,Cat_6,A
461476,Male,Yes,53,Yes,Artist,1.0,Average,4.0,Cat_2,C
467722,Male,No,32,Yes,Doctor,6.0,Low,5.0,Cat_6,D
466255,Male,Yes,45,Yes,Entertainment,0.0,Low,4.0,Cat_2,C
461869,Male,Yes,87,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
465869,Male,No,42,Yes,Doctor,1.0,Low,1.0,Cat_6,A
463852,Male,Yes,51,Yes,Entertainment,,High,4.0,Cat_6,D
464567,Male,No,33,Yes,Healthcare,8.0,Low,4.0,Cat_2,D
466672,Male,Yes,62,Yes,Artist,0.0,Low,3.0,Cat_6,C
460464,Male,No,27,Yes,Artist,9.0,Low,2.0,Cat_3,D
461375,Male,No,29,Yes,Healthcare,1.0,Low,4.0,Cat_2,D
467024,Male,Yes,40,Yes,Entertainment,9.0,Average,5.0,Cat_6,B
461146,Male,Yes,56,Yes,Entertainment,0.0,Low,2.0,Cat_3,C
461854,Male,No,30,Yes,Healthcare,9.0,Low,3.0,Cat_6,D
466356,Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,C
461769,Male,No,40,Yes,Artist,0.0,Low,1.0,Cat_6,B
467116,Male,Yes,73,Yes,Executive,1.0,High,2.0,Cat_6,B
460740,Male,Yes,38,Yes,Artist,4.0,Average,3.0,Cat_6,B
466833,Male,Yes,58,Yes,Artist,7.0,Low,2.0,Cat_6,B
459109,Male,Yes,49,Yes,Entertainment,7.0,Average,4.0,Cat_6,C
467188,Male,Yes,55,Yes,Artist,2.0,Low,2.0,Cat_6,B
459732,Male,Yes,72,Yes,Executive,1.0,High,5.0,Cat_6,A
461231,Male,Yes,52,Yes,Artist,2.0,High,1.0,Cat_4,D
465275,Male,No,27,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
466341,Male,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_5,C
459397,Male,Yes,59,Yes,Artist,3.0,Average,2.0,Cat_6,B
460612,Male,No,33,Yes,Entertainment,9.0,Low,4.0,Cat_3,C
459684,Male,Yes,52,Yes,Entertainment,,Average,3.0,Cat_6,B
459568,Male,No,41,Yes,Artist,,Low,3.0,Cat_6,C
464517,Male,No,26,Yes,Healthcare,1.0,Low,,Cat_5,D
463003,Male,Yes,37,Yes,Artist,2.0,Average,2.0,Cat_6,C
467592,Male,Yes,43,Yes,Entertainment,7.0,Low,2.0,Cat_6,A
464055,Male,Yes,32,Yes,Doctor,0.0,Low,,,D
461633,Male,No,30,Yes,Healthcare,8.0,Low,4.0,Cat_7,D
466264,Male,Yes,33,Yes,,0.0,Low,2.0,Cat_3,D
463562,Male,No,33,Yes,Entertainment,0.0,Low,4.0,Cat_6,C
459336,Male,Yes,26,Yes,Artist,6.0,Average,2.0,Cat_6,A
467269,Male,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C
467107,Male,Yes,36,Yes,Engineer,1.0,Average,3.0,Cat_4,B
461683,Male,Yes,43,Yes,Executive,1.0,High,4.0,Cat_6,B
459053,Male,Yes,46,Yes,Executive,0.0,High,4.0,Cat_6,C
466894,Male,No,51,Yes,Artist,0.0,Low,3.0,Cat_6,B
460005,Male,No,43,Yes,Engineer,0.0,Low,1.0,Cat_6,A
467674,Male,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_6,C
465982,Male,Yes,41,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
464349,Male,Yes,66,Yes,Artist,2.0,Low,1.0,Cat_6,C
467113,Male,Yes,80,Yes,Lawyer,,Low,1.0,Cat_6,D
462101,Male,Yes,53,Yes,Artist,,Average,3.0,Cat_6,A
467558,Male,Yes,50,Yes,Doctor,0.0,Average,8.0,Cat_6,C
466191,Male,Yes,48,Yes,Executive,0.0,High,3.0,Cat_2,C
459710,Male,Yes,61,Yes,Artist,,Low,1.0,Cat_6,B
461373,Male,No,53,Yes,Artist,1.0,Low,1.0,Cat_6,B
467811,Male,Yes,72,Yes,Lawyer,1.0,Low,1.0,Cat_6,D
464333,Male,Yes,60,Yes,Executive,0.0,High,3.0,Cat_6,B
466978,Male,No,48,Yes,Artist,4.0,Low,1.0,Cat_6,C
461161,Male,No,48,Yes,Entertainment,1.0,Low,2.0,Cat_3,A
462877,Male,No,28,Yes,Artist,1.0,Low,3.0,Cat_4,D
459028,Male,Yes,57,Yes,Executive,1.0,High,3.0,Cat_6,C
461405,Male,No,39,Yes,Artist,1.0,Low,1.0,Cat_6,B
466656,Male,Yes,89,Yes,Marketing,1.0,High,2.0,Cat_6,C
463754,Male,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_2,D
464628,Male,Yes,32,Yes,Artist,5.0,Average,2.0,Cat_3,A
465023,Male,Yes,43,Yes,Artist,9.0,Average,2.0,Cat_2,C
466507,Male,Yes,51,Yes,Entertainment,1.0,Average,5.0,Cat_6,B
462281,Male,Yes,47,Yes,Artist,0.0,Low,2.0,Cat_6,C
460380,Male,No,29,Yes,Entertainment,8.0,Low,3.0,Cat_6,D
465723,Male,No,42,Yes,Healthcare,9.0,Low,1.0,Cat_3,D
462017,Male,No,25,Yes,Entertainment,9.0,Low,1.0,Cat_2,A
464111,Male,Yes,57,Yes,Artist,0.0,Average,3.0,Cat_2,D
466307,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_6,C
467115,Male,Yes,89,Yes,Lawyer,0.0,Low,2.0,Cat_6,B
464261,Male,Yes,61,Yes,Executive,0.0,High,2.0,Cat_6,C
466633,Male,Yes,39,Yes,Entertainment,6.0,Average,2.0,Cat_6,C
462362,Male,Yes,63,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
464325,Male,Yes,27,Yes,Healthcare,4.0,High,3.0,Cat_6,B
467612,Male,Yes,67,Yes,Executive,1.0,Low,,Cat_7,B
463317,Male,Yes,72,Yes,Marketing,0.0,Low,1.0,Cat_6,A
459320,Male,Yes,26,Yes,Executive,0.0,Low,3.0,Cat_6,D
463702,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6,B
467420,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_6,C
466871,Male,Yes,43,Yes,Executive,,High,4.0,Cat_6,B
463182,Male,Yes,59,Yes,Entertainment,1.0,Low,3.0,Cat_6,B
462532,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_2,D
467436,Male,Yes,51,Yes,Artist,5.0,Average,4.0,Cat_6,C
461985,Male,No,31,Yes,Entertainment,,Low,,Cat_5,A
466853,Male,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
464814,Male,Yes,53,Yes,Artist,0.0,High,7.0,Cat_4,D
463083,Male,No,30,Yes,Artist,7.0,Low,3.0,Cat_6,D
466181,Male,Yes,46,Yes,Entertainment,1.0,Low,2.0,Cat_3,C
462465,Male,Yes,51,Yes,Engineer,1.0,Low,2.0,Cat_6,B
467807,Male,Yes,50,Yes,Executive,1.0,Average,3.0,Cat_6,B
464228,Male,No,29,Yes,Healthcare,1.0,Low,1.0,Cat_2,D
462501,Male,Yes,63,Yes,Artist,1.0,Average,,Cat_6,C
460855,Male,Yes,45,Yes,Artist,,Low,2.0,Cat_6,A
465166,Male,No,25,Yes,Healthcare,4.0,Low,5.0,Cat_4,D
462711,Male,Yes,53,Yes,Artist,0.0,Average,5.0,Cat_6,C
461898,Male,Yes,60,Yes,Executive,5.0,High,3.0,Cat_6,C
460840,Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
462939,Male,Yes,38,Yes,Doctor,0.0,High,4.0,Cat_7,A
465698,Male,No,39,Yes,Artist,8.0,Low,2.0,Cat_3,A
461357,Male,No,28,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
459512,Male,Yes,65,Yes,Lawyer,0.0,High,2.0,Cat_6,B
466945,Male,Yes,61,Yes,Artist,0.0,Average,2.0,Cat_6,C
466328,Male,Yes,49,Yes,Artist,0.0,Low,3.0,Cat_3,C
462300,Male,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C
467823,Male,Yes,45,Yes,Doctor,6.0,Average,2.0,Cat_6,C
467726,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,C
460134,Male,Yes,39,Yes,Entertainment,9.0,High,3.0,Cat_6,D
464198,Male,Yes,49,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
464152,Male,Yes,37,Yes,Artist,0.0,High,4.0,Cat_6,B
460755,Male,No,33,Yes,Artist,0.0,Low,1.0,Cat_6,D
465019,Male,Yes,53,Yes,Artist,0.0,Low,3.0,Cat_6,A
464431,Male,,67,Yes,Executive,0.0,High,3.0,Cat_6,B
462397,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6,C
460202,Male,Yes,42,Yes,Entertainment,1.0,Low,2.0,Cat_6,D
464011,Male,No,32,Yes,Healthcare,,Low,4.0,Cat_6,D
460048,Male,No,47,Yes,Doctor,1.0,Low,1.0,Cat_6,B
460422,Male,Yes,53,Yes,Entertainment,1.0,High,,Cat_6,B
465661,Male,No,59,Yes,Entertainment,1.0,Low,1.0,Cat_6,C
463745,Male,Yes,62,Yes,Artist,1.0,Average,3.0,Cat_3,A
466706,Male,Yes,67,Yes,Lawyer,0.0,Low,2.0,Cat_6,C
465498,Male,Yes,41,Yes,Engineer,9.0,Average,2.0,Cat_2,A
461070,Male,Yes,46,Yes,Doctor,0.0,Low,3.0,Cat_3,D
461171,Male,Yes,41,Yes,Artist,,Average,3.0,Cat_3,A
466202,Male,Yes,49,Yes,Artist,9.0,Average,2.0,Cat_6,C
459945,Male,Yes,48,Yes,Artist,0.0,Low,2.0,Cat_6,C
460253,Male,Yes,52,Yes,Artist,4.0,Average,2.0,Cat_6,B
463216,Male,No,30,Yes,Artist,8.0,Low,1.0,Cat_6,A
465615,Male,Yes,61,Yes,Artist,3.0,Average,2.0,Cat_6,C
462055,Male,No,33,Yes,Healthcare,0.0,Low,7.0,Cat_4,A
465234,Male,Yes,68,Yes,Artist,0.0,Low,1.0,Cat_6,C
467582,Male,Yes,39,Yes,Executive,0.0,High,3.0,Cat_2,B
467622,Male,Yes,76,Yes,Lawyer,1.0,High,2.0,Cat_6,C
462311,Male,Yes,56,Yes,Executive,,High,9.0,Cat_6,B
463445,Male,Yes,48,Yes,Artist,0.0,Average,3.0,Cat_6,A
460119,Male,No,26,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
465956,Male,Yes,39,Yes,Entertainment,4.0,Average,4.0,Cat_6,A
462422,Male,Yes,71,Yes,Lawyer,1.0,Low,2.0,Cat_6,A
466266,Male,Yes,48,Yes,Artist,1.0,Low,3.0,Cat_3,C
466663,Male,No,57,Yes,Doctor,0.0,Low,1.0,Cat_3,A
464504,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
465262,Male,Yes,60,Yes,Entertainment,7.0,Average,4.0,Cat_2,B
466055,Male,Yes,52,Yes,Entertainment,1.0,Average,3.0,Cat_4,B
465511,Male,Yes,31,Yes,Artist,0.0,Average,2.0,Cat_6,A
467527,Male,Yes,62,Yes,Artist,2.0,Average,4.0,Cat_6,B
460927,Male,Yes,38,Yes,Healthcare,1.0,High,4.0,Cat_3,D
464172,Male,Yes,60,Yes,Artist,3.0,High,3.0,Cat_6,B
461442,Male,Yes,47,Yes,Artist,1.0,Average,6.0,Cat_2,C
459851,Male,No,53,Yes,Artist,3.0,Low,1.0,Cat_6,B
463274,Male,Yes,58,Yes,Artist,7.0,Low,1.0,Cat_3,B
459606,Male,Yes,38,Yes,Artist,1.0,Average,3.0,Cat_6,C
467418,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6,C
467712,Male,Yes,50,Yes,,1.0,Average,4.0,Cat_7,A
465299,Male,Yes,56,Yes,Executive,,High,2.0,Cat_6,B
461616,Male,No,28,Yes,Artist,,Low,1.0,Cat_6,B
463891,Male,Yes,75,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
462748,Male,Yes,51,Yes,Artist,1.0,Low,3.0,Cat_6,C
459380,Male,Yes,62,Yes,Artist,1.0,Low,1.0,Cat_6,A
461134,Male,Yes,32,Yes,Doctor,0.0,Low,3.0,Cat_6,D
467408,Male,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_6,A
461822,Male,Yes,37,Yes,Artist,9.0,High,2.0,Cat_6,C
463709,Male,Yes,35,Yes,Artist,1.0,High,2.0,Cat_6,A
465679,Male,Yes,47,Yes,Healthcare,1.0,Low,2.0,Cat_4,D
464436,Male,Yes,88,Yes,Lawyer,0.0,High,2.0,Cat_4,A
466183,Male,Yes,50,Yes,Entertainment,0.0,Average,2.0,Cat_3,C
465687,Male,Yes,88,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
461827,Male,Yes,57,Yes,Artist,0.0,Low,1.0,Cat_6,C
459403,Male,Yes,46,Yes,Artist,,Average,4.0,Cat_7,C
459442,Male,Yes,85,Yes,Executive,0.0,High,2.0,Cat_6,C
465931,Male,Yes,38,Yes,Artist,6.0,Low,1.0,Cat_7,D
462869,Male,No,31,Yes,Doctor,8.0,Low,1.0,Cat_6,D
461691,Male,No,31,Yes,Healthcare,3.0,Low,4.0,Cat_1,D
464999,Male,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_6,C
467045,Male,Yes,51,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
459842,Male,No,25,Yes,Healthcare,,Low,3.0,Cat_6,D
466230,Male,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_6,B
467096,Male,Yes,53,Yes,Entertainment,4.0,Low,2.0,Cat_2,A
467059,Male,Yes,47,Yes,Artist,2.0,Low,1.0,Cat_6,D
464461,Male,Yes,41,Yes,,1.0,Average,4.0,Cat_6,A
459799,Male,Yes,47,Yes,Artist,1.0,Low,2.0,Cat_6,B
459321,Male,Yes,81,Yes,Entertainment,1.0,Low,1.0,Cat_6,B
464035,Male,Yes,62,Yes,Executive,1.0,High,4.0,Cat_6,C
466975,Male,Yes,51,Yes,Artist,0.0,Average,2.0,Cat_6,C
460270,Male,No,42,Yes,Doctor,9.0,Low,1.0,Cat_6,B
465639,Male,Yes,36,Yes,Healthcare,8.0,High,2.0,Cat_6,D
464346,Male,Yes,55,Yes,Executive,2.0,High,3.0,Cat_6,C
459503,Male,Yes,35,Yes,Healthcare,5.0,High,4.0,Cat_6,C
466402,Male,Yes,40,Yes,Artist,0.0,Average,4.0,Cat_6,B
466834,Male,Yes,60,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
461559,Male,,52,Yes,Artist,0.0,Low,4.0,Cat_4,C
459464,Male,No,29,Yes,Artist,,Low,2.0,Cat_6,B
466774,Male,Yes,78,Yes,Lawyer,0.0,Low,2.0,Cat_6,C
460386,Male,Yes,29,Yes,Healthcare,0.0,Low,2.0,Cat_6,D
465025,Male,Yes,73,Yes,Executive,0.0,High,2.0,Cat_6,C
466229,Male,Yes,56,Yes,Executive,0.0,High,1.0,Cat_6,B
461839,Male,Yes,58,Yes,Artist,1.0,Average,2.0,Cat_6,C
467744,Male,No,36,Yes,Artist,9.0,Low,1.0,Cat_6,D
459424,Male,Yes,50,Yes,Doctor,,Low,3.0,Cat_6,B
465975,Male,No,42,Yes,Artist,8.0,Low,1.0,Cat_6,A
466577,Male,No,30,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
462481,Male,No,33,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
466123,Male,Yes,70,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
465110,Male,Yes,42,Yes,Entertainment,9.0,Low,5.0,Cat_6,D
461445,Male,Yes,52,Yes,Artist,3.0,Average,4.0,Cat_6,C
465568,Male,Yes,39,Yes,Executive,3.0,High,3.0,Cat_6,B
463892,Male,No,38,Yes,Artist,9.0,Low,1.0,Cat_6,A
463499,Male,Yes,48,Yes,Executive,0.0,Low,2.0,Cat_6,A
461540,Male,No,38,Yes,,3.0,Low,2.0,Cat_2,B
462679,Male,No,63,Yes,Doctor,1.0,Low,1.0,Cat_6,D
462316,Male,Yes,60,Yes,Artist,1.0,Average,3.0,Cat_6,C
467510,Male,Yes,51,Yes,Entertainment,3.0,Low,3.0,Cat_6,B
460367,Male,Yes,73,Yes,Artist,1.0,Low,2.0,Cat_6,B
464585,Male,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_4,C
467511,Male,Yes,57,Yes,Entertainment,,Low,1.0,Cat_6,A
459643,Male,Yes,40,Yes,Executive,0.0,High,4.0,Cat_6,B
459695,Male,Yes,35,Yes,Artist,,High,2.0,Cat_6,A
460213,Male,Yes,40,Yes,Entertainment,5.0,Low,1.0,Cat_6,D
461046,Male,Yes,50,Yes,Artist,0.0,Low,1.0,Cat_6,B
463448,Male,Yes,40,Yes,Artist,8.0,Average,2.0,Cat_6,B
466248,Male,No,41,Yes,Doctor,1.0,Low,1.0,Cat_2,B
460809,Male,Yes,72,Yes,Artist,2.0,Low,1.0,Cat_6,B
459003,Male,Yes,51,Yes,Doctor,0.0,High,5.0,Cat_4,C
464479,Male,Yes,55,Yes,Entertainment,1.0,Low,1.0,Cat_6,B
464052,Male,No,36,Yes,Artist,0.0,Low,1.0,Cat_6,A
459069,Male,Yes,25,Yes,Doctor,0.0,Average,2.0,Cat_6,A
459588,Male,Yes,52,Yes,Artist,1.0,Low,1.0,Cat_6,A
459476,Male,Yes,41,Yes,Artist,0.0,High,4.0,Cat_6,A
462264,Male,Yes,45,Yes,Entertainment,0.0,Average,4.0,Cat_6,C
460121,Male,Yes,55,Yes,Engineer,1.0,Average,3.0,Cat_6,A
463640,Male,No,28,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
461024,Male,Yes,82,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
465205,Male,Yes,48,Yes,Entertainment,0.0,Low,2.0,Cat_6,D
467476,Male,No,32,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
465868,Male,No,35,Yes,Artist,6.0,Low,3.0,Cat_6,D
459686,Male,Yes,52,Yes,Artist,1.0,Low,1.0,Cat_6,C
460288,Male,Yes,61,Yes,Healthcare,1.0,Average,7.0,Cat_3,B
460128,Male,Yes,25,Yes,Healthcare,8.0,Low,2.0,Cat_6,D
462573,Male,Yes,59,Yes,Artist,0.0,Average,6.0,Cat_4,B
459931,Male,Yes,50,Yes,Artist,0.0,Low,1.0,Cat_6,A
466223,Male,Yes,66,Yes,Artist,1.0,Low,1.0,Cat_4,B
464550,Male,Yes,50,Yes,Artist,,Low,4.0,Cat_6,C
460641,Male,,53,Yes,Artist,,Average,3.0,Cat_3,C
464560,Male,No,39,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
459106,Male,Yes,60,Yes,Artist,1.0,Low,2.0,Cat_6,C
461492,Male,Yes,70,Yes,Entertainment,8.0,Average,2.0,Cat_6,C
462421,Male,No,53,Yes,Artist,0.0,Low,2.0,Cat_6,A
467587,Male,Yes,27,Yes,Artist,9.0,Average,3.0,Cat_6,C
466767,Male,Yes,68,Yes,Lawyer,0.0,Low,2.0,,C
460372,Male,Yes,37,Yes,Artist,4.0,Average,2.0,Cat_6,C
464086,Male,Yes,42,Yes,Artist,1.0,Average,4.0,Cat_6,B
459251,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,B
465700,Male,Yes,25,Yes,Entertainment,1.0,High,2.0,Cat_3,D
460113,Male,Yes,67,Yes,Artist,1.0,Average,2.0,Cat_6,C
467957,Male,Yes,47,Yes,Artist,1.0,Low,1.0,Cat_6,B
466916,Male,Yes,87,Yes,Lawyer,3.0,Low,1.0,Cat_6,C
463822,Male,Yes,56,Yes,Artist,0.0,Average,4.0,Cat_6,C
464292,Male,Yes,55,Yes,Artist,0.0,Average,2.0,Cat_6,C
461065,Male,Yes,61,Yes,Executive,,Low,6.0,Cat_3,B
461010,Male,Yes,39,Yes,Entertainment,1.0,Average,3.0,Cat_3,A
463109,Male,Yes,61,Yes,Executive,9.0,High,2.0,Cat_6,C
465229,Male,Yes,43,Yes,Executive,0.0,High,3.0,Cat_6,B
463662,Male,Yes,41,Yes,Entertainment,2.0,Average,2.0,Cat_6,C
464727,Male,Yes,38,Yes,Engineer,1.0,Average,4.0,Cat_3,B
466413,Male,Yes,62,Yes,Artist,1.0,Average,5.0,Cat_6,A
462625,Male,No,32,Yes,Artist,0.0,Low,3.0,Cat_4,A
461348,Male,Yes,35,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
465617,Male,No,40,Yes,Doctor,9.0,Low,,Cat_6,C
466880,Male,Yes,39,Yes,Artist,4.0,Average,,Cat_6,C
463660,Male,Yes,85,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
466200,Male,Yes,51,Yes,Doctor,8.0,Average,3.0,Cat_4,B
460999,Male,No,26,Yes,Engineer,1.0,Low,3.0,Cat_3,D
465150,Male,No,41,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
462882,Male,Yes,41,Yes,Homemaker,2.0,Average,3.0,Cat_3,B
460544,Male,No,77,Yes,Lawyer,0.0,Low,1.0,Cat_3,C
463157,Male,Yes,46,Yes,Entertainment,5.0,Low,3.0,Cat_6,A
466169,Male,Yes,63,Yes,Artist,1.0,Low,1.0,Cat_1,C
459065,Male,Yes,51,Yes,Engineer,,Low,2.0,Cat_6,D
465156,Male,Yes,46,Yes,Artist,,Average,5.0,Cat_6,C
464112,Male,No,28,Yes,Doctor,1.0,Low,2.0,Cat_6,D
464337,Male,No,36,Yes,Artist,5.0,Low,1.0,Cat_6,D
465566,Male,No,50,Yes,Artist,1.0,Low,3.0,Cat_3,B
460962,Male,Yes,55,Yes,Executive,9.0,High,4.0,Cat_6,C
461760,Male,Yes,82,Yes,Artist,0.0,High,2.0,Cat_6,C
461075,Male,Yes,33,Yes,Entertainment,,Average,2.0,Cat_3,B
461512,Male,No,33,Yes,Doctor,,Low,4.0,Cat_6,D
465276,Male,Yes,55,Yes,Artist,1.0,Average,5.0,Cat_6,C
